date,ili,detection_rate,delta_ili,peak_gap,min_temp,max_temp,daily_rain,avg_humidity
2023-02-13,21.2,2.3,2.0,41.9,2.7,8.4,0.3,66.5
2023-02-14,20.429,2.871,0.943,42.671,-2.5,6.6,0.2,54.9
2023-02-15,19.657,3.443,-0.114,43.443,-1.2,8.9,0.1,46.4
2023-02-16,18.886,4.014,-1.171,44.214,-0.7,4.5,0.0,68.3
2023-02-17,18.114,4.586,-2.229,44.986,-1.5,9.8,0.133,67.8
2023-02-18,17.343,5.157,-3.286,45.757,3.0,8.1,0.267,58.3
2023-02-19,16.571,5.729,-4.343,46.529,0.2,6.1,0.4,56.1
2023-02-20,15.8,6.3,-5.4,47.3,-3.5,2.4,0.447,46.4
2023-02-21,16.557,7.1,-3.871,46.057,-5.3,4.8,0.494,42.4
2023-02-22,17.314,7.9,-2.343,44.814,-4.5,8.4,0.541,50.6
2023-02-23,18.071,8.7,-0.814,43.571,-1.8,9.2,0.588,65.5
2023-02-24,18.829,9.5,0.714,42.329,-0.4,8.5,0.635,57.9
2023-02-25,19.586,10.3,2.243,41.086,-2.9,5.7,0.682,44.0
2023-02-26,20.343,11.1,3.771,39.843,-3.4,9.4,0.729,46.6
2023-02-27,21.1,11.9,5.3,38.6,-1.8,12.4,0.776,47.4
2023-02-28,20.314,11.629,3.757,38.043,-0.7,8.7,0.824,63.4
2023-03-01,19.529,11.357,2.214,37.486,2.9,9.0,0.871,54.4
2023-03-02,18.743,11.086,0.671,36.929,-1.8,6.6,0.918,37.8
2023-03-03,17.957,10.814,-0.871,36.371,-1.9,10.4,0.965,65.0
2023-03-04,17.171,10.543,-2.414,35.814,3.7,14.1,1.012,68.4
2023-03-05,16.386,10.271,-3.957,35.257,2.5,15.4,1.059,54.0
2023-03-06,15.6,10.0,-5.5,34.7,2.2,16.5,1.106,41.9
2023-03-07,15.043,8.9,-5.271,33.443,6.3,19.4,1.153,60.9
2023-03-08,14.486,7.8,-5.043,32.186,7.4,17.7,1.2,66.3
2023-03-09,13.929,6.7,-4.814,30.929,7.4,13.1,3.7,85.9
2023-03-10,13.371,5.6,-4.586,29.671,6.2,22.2,4.333,62.1
2023-03-11,12.814,4.5,-4.357,28.414,10.2,22.8,4.967,52.0
2023-03-12,12.257,3.4,-4.129,27.157,0.6,12.6,5.6,68.0
2023-03-13,11.7,2.3,-3.9,25.9,-1.9,7.6,5.091,38.9
2023-03-14,12.943,2.843,-2.1,24.529,3.3,15.4,4.582,45.9
2023-03-15,14.186,3.386,-0.3,23.157,3.5,14.4,4.073,66.6
2023-03-16,15.429,3.929,1.5,21.786,0.4,9.0,3.564,36.8
2023-03-17,16.671,4.471,3.3,20.414,0.7,12.7,3.055,34.3
2023-03-18,17.914,5.014,5.1,19.043,2.5,14.0,2.545,46.4
2023-03-19,19.157,5.557,6.9,17.671,2.3,15.2,2.036,59.6
2023-03-20,20.4,6.1,8.7,16.3,2.6,17.1,1.527,50.4
2023-03-21,19.943,7.271,7.0,14.743,5.0,22.2,1.018,35.1
2023-03-22,19.486,8.443,5.3,13.186,9.2,25.1,0.509,44.8
2023-03-23,19.029,9.614,3.6,11.629,12.3,23.3,0.0,48.9
2023-03-24,18.571,10.786,1.9,10.071,7.6,18.3,0.575,36.8
2023-03-25,18.114,11.957,0.2,8.514,8.0,18.7,1.15,59.9
2023-03-26,17.657,13.129,-1.5,6.957,4.7,14.0,1.725,34.0
2023-03-27,17.2,14.3,-3.2,5.4,1.9,14.5,2.3,44.8
2023-03-28,17.086,12.571,-2.857,5.314,2.8,15.7,2.875,53.3
2023-03-29,16.971,10.843,-2.514,5.229,5.1,19.7,3.45,50.3
2023-03-30,16.857,9.114,-2.171,5.143,6.4,21.2,4.025,42.5
2023-03-31,16.743,7.386,-1.829,5.057,7.5,23.9,4.6,42.5
2023-04-01,16.629,5.657,-1.486,4.971,9.4,25.6,5.175,40.4
2023-04-02,16.514,3.929,-1.143,4.886,11.9,25.2,5.75,29.6
2023-04-03,16.4,2.2,-0.8,4.8,11.3,25.9,6.325,29.4
2023-04-04,16.914,2.729,-0.171,4.286,12.7,21.7,6.9,40.4
2023-04-05,17.429,3.257,0.457,3.771,8.7,14.9,50.3,97.8
2023-04-06,17.943,3.786,1.086,3.257,7.4,9.7,2.7,94.6
2023-04-07,18.457,4.314,1.714,2.743,4.6,15.7,2.74,65.0
2023-04-08,18.971,4.843,2.343,2.229,3.1,14.9,2.78,51.1
2023-04-09,19.486,5.371,2.971,1.714,3.5,17.8,2.82,56.8
2023-04-10,20.0,5.9,3.6,1.2,6.2,19.1,2.86,50.8
2023-04-11,20.086,6.757,3.171,1.1,9.2,17.4,2.9,73.4
2023-04-12,20.171,7.614,2.743,1.0,4.8,15.3,1.45,45.1
2023-04-13,20.257,8.471,2.314,0.9,5.1,17.2,0.0,45.0
2023-04-14,20.343,9.329,1.886,0.8,11.9,21.3,2.3,58.6
2023-04-15,20.429,10.186,1.457,0.7,9.3,16.6,4.6,81.8
2023-04-16,20.514,11.043,1.029,0.6,7.5,16.1,0.0,71.4
2023-04-17,20.6,11.9,0.6,0.5,6.8,18.1,0.75,59.0
2023-04-18,21.186,11.571,1.1,-0.086,10.7,18.4,1.5,78.6
2023-04-19,21.771,11.243,1.6,-0.671,11.5,28.4,1.0,66.1
2023-04-20,22.357,10.914,2.1,-1.257,14.5,18.9,0.5,92.1
2023-04-21,22.943,10.586,2.6,-1.843,11.4,22.8,0.48,50.4
2023-04-22,23.529,10.257,3.1,-2.429,12.2,22.5,0.46,22.9
2023-04-23,24.114,9.929,3.6,-3.014,10.7,22.1,0.44,34.1
2023-04-24,24.7,9.6,4.1,-3.6,11.5,21.3,0.42,40.5
2023-04-25,24.886,10.943,3.7,-3.271,9.0,13.2,0.4,68.6
2023-04-26,25.071,12.286,3.3,-2.943,7.4,13.5,0.0,69.9
2023-04-27,25.257,13.629,2.9,-2.614,5.1,20.0,0.95,61.6
2023-04-28,25.443,14.971,2.5,-2.286,9.0,21.3,1.9,62.0
2023-04-29,25.629,16.314,2.1,-1.957,9.9,15.8,25.1,88.1
2023-04-30,25.814,17.657,1.7,-1.629,7.9,17.9,0.1,72.9
2023-05-01,26.0,19.0,1.3,-1.3,9.8,20.8,6.12,57.0
2023-05-02,25.743,17.3,0.857,-0.857,9.1,23.7,12.14,40.5
2023-05-03,25.486,15.6,0.414,-0.414,12.4,26.2,18.16,52.5
2023-05-04,25.229,13.9,-0.029,0.029,15.6,25.8,24.18,65.5
2023-05-05,24.971,12.2,-0.471,0.471,15.5,21.6,30.2,95.3
2023-05-06,24.714,10.5,-0.914,0.914,11.7,15.5,47.5,85.6
2023-05-07,24.457,8.8,-1.357,1.357,11.1,18.6,40.714,47.1
2023-05-08,24.2,7.1,-1.8,1.8,7.9,22.0,33.929,55.3
2023-05-09,24.757,9.571,-0.986,1.243,10.0,24.4,27.143,55.4
2023-05-10,25.314,12.043,-0.171,0.686,10.7,26.0,20.357,53.3
2023-05-11,25.871,14.514,0.643,0.129,12.8,26.7,13.571,50.1
2023-05-12,26.429,16.986,1.457,-0.429,13.1,24.7,6.786,50.9
2023-05-13,26.986,19.457,2.271,-0.986,12.6,23.9,0.0,62.0
2023-05-14,27.543,21.929,3.086,-1.543,12.9,23.8,0.26,56.5
2023-05-15,28.1,24.4,3.9,-2.1,12.8,27.9,0.52,54.6
2023-05-16,28.057,24.643,3.3,-1.757,17.2,31.2,0.78,51.9
2023-05-17,28.014,24.886,2.7,-1.414,18.6,28.7,1.04,63.6
2023-05-18,27.971,25.129,2.1,-1.071,18.8,27.6,1.3,74.8
2023-05-19,27.929,25.371,1.5,-0.729,16.7,27.8,0.933,61.4
2023-05-20,27.886,25.614,0.9,-0.386,16.6,26.7,0.567,66.9
2023-05-21,27.843,25.857,0.3,-0.043,15.3,21.9,0.2,74.0
2023-05-22,27.8,26.1,-0.3,0.3,15.9,26.8,0.0,61.3
2023-05-23,27.757,26.657,-0.3,0.343,14.1,26.9,0.0,48.0
2023-05-24,27.714,27.214,-0.3,0.386,14.8,25.9,0.0,49.8
2023-05-25,27.671,27.771,-0.3,0.429,15.7,27.4,0.0,46.6
2023-05-26,27.629,28.329,-0.3,0.471,15.8,27.3,0.5,57.4
2023-05-27,27.586,28.886,-0.3,0.514,18.6,20.7,31.8,87.4
2023-05-28,27.543,29.443,-0.3,0.557,18.4,20.2,41.8,98.9
2023-05-29,27.5,30.0,-0.3,0.6,19.0,28.5,2.3,83.4
2023-05-30,26.629,27.757,-1.129,1.471,20.5,28.9,1.725,69.5
2023-05-31,25.757,25.514,-1.957,2.343,18.8,28.2,1.15,60.8
2023-06-01,24.886,23.271,-2.786,3.214,19.7,26.3,0.575,66.9
2023-06-02,24.014,21.029,-3.614,4.086,17.9,25.0,0.0,77.4
2023-06-03,23.143,18.786,-4.443,4.957,16.6,27.8,0.0,60.1
2023-06-04,22.271,16.543,-5.271,5.829,16.9,28.0,0.0,61.0
2023-06-05,21.4,14.3,-6.1,6.7,17.6,26.3,0.0,66.9
2023-06-06,20.957,13.843,-5.671,7.143,17.3,25.2,0.0,72.9
2023-06-07,20.514,13.386,-5.243,7.586,18.9,25.7,0.0,75.3
2023-06-08,20.071,12.929,-4.814,8.029,18.3,23.9,1.9,80.5
2023-06-09,19.629,12.471,-4.386,8.471,18.3,28.4,1.2,64.0
2023-06-10,19.186,12.014,-3.957,8.914,19.6,28.5,0.8,70.0
2023-06-11,18.743,11.557,-3.529,9.357,17.9,27.3,32.2,76.1
2023-06-12,18.3,11.1,-3.1,9.8,18.4,27.5,0.0,70.5
2023-06-13,17.6,9.514,-3.357,10.5,19.2,26.0,0.0,70.0
2023-06-14,16.9,7.929,-3.614,11.2,17.5,25.0,30.6,80.3
2023-06-15,16.2,6.343,-3.871,11.9,17.7,28.3,26.567,70.8
2023-06-16,15.5,4.757,-4.129,12.6,19.1,28.9,22.533,64.4
2023-06-17,14.8,3.171,-4.386,13.3,18.9,30.2,18.5,57.1
2023-06-18,14.1,1.586,-4.643,14.0,20.8,32.6,14.467,60.5
2023-06-19,13.4,0.0,-4.9,14.7,23.3,34.0,10.433,57.8
2023-06-20,13.914,0.4,-3.686,14.186,21.4,26.4,6.4,64.5
2023-06-21,14.429,0.8,-2.471,13.671,19.2,22.1,24.9,92.6
2023-06-22,14.943,1.2,-1.257,13.157,18.9,26.4,0.0,77.1
2023-06-23,15.457,1.6,-0.043,12.643,20.0,29.9,7.575,76.6
2023-06-24,15.971,2.0,1.171,12.129,21.9,31.1,15.15,70.5
2023-06-25,16.486,2.4,2.386,11.614,22.8,33.1,22.725,64.9
2023-06-26,17.0,2.8,3.6,11.1,22.3,27.5,30.3,88.6
2023-06-27,16.786,3.586,2.871,11.314,21.4,29.1,2.5,73.1
2023-06-28,16.571,4.371,2.143,11.529,24.2,30.1,0.0,77.4
2023-06-29,16.357,5.157,1.414,11.743,23.2,25.9,63.8,95.4
2023-06-30,16.143,5.943,0.686,11.957,23.2,29.1,1.0,89.8
2023-07-01,15.929,6.729,-0.043,12.171,23.3,32.9,16.2,76.9
2023-07-02,15.714,7.514,-0.771,12.386,23.5,30.6,31.4,79.5
2023-07-03,15.5,8.3,-1.5,12.6,24.1,34.9,46.6,72.0
2023-07-04,15.4,7.4,-1.386,12.7,24.5,29.2,61.8,86.8
2023-07-05,15.3,6.5,-1.271,12.8,22.1,27.1,15.3,82.6
2023-07-06,15.2,5.6,-1.157,12.9,22.4,31.8,23.35,70.9
2023-07-07,15.1,4.7,-1.043,13.0,23.3,31.4,31.4,64.9
2023-07-08,15.0,3.8,-0.929,13.1,22.4,29.7,39.45,76.5
2023-07-09,14.9,2.9,-0.814,13.2,21.6,27.0,47.5,86.4
2023-07-10,14.8,2.0,-0.7,13.3,22.9,30.9,11.5,80.4
2023-07-11,15.2,2.557,-0.2,12.857,21.6,25.9,58.3,92.4
2023-07-12,15.6,3.114,0.3,12.414,22.0,29.1,0.7,86.4
2023-07-13,16.0,3.671,0.8,11.971,24.7,26.5,91.6,95.0
2023-07-14,16.4,4.229,1.3,11.529,23.9,25.1,72.7,99.1
2023-07-15,16.8,4.786,1.8,11.086,23.7,25.7,2.3,93.5
2023-07-16,17.2,5.343,2.3,10.643,23.7,25.4,9.7,89.5
2023-07-17,17.6,5.9,2.8,10.2,23.7,27.8,1.4,86.1
2023-07-18,17.657,7.257,2.457,10.1,24.1,27.7,2.3,87.9
2023-07-19,17.714,8.614,2.114,10.0,22.5,32.4,4.8,78.8
2023-07-20,17.771,9.971,1.771,9.9,24.0,32.8,7.3,74.0
2023-07-21,17.829,11.329,1.429,9.8,24.6,34.3,9.8,69.6
2023-07-22,17.886,12.686,1.086,9.7,24.6,32.5,12.3,73.9
2023-07-23,17.943,14.043,0.743,9.6,24.5,25.8,40.2,94.3
2023-07-24,18.0,15.4,0.4,9.5,24.6,30.0,0.4,83.1
2023-07-25,18.129,13.8,0.471,8.5,25.8,30.5,5.6,80.5
2023-07-26,18.257,12.2,0.543,7.5,24.9,31.1,1.0,80.9
2023-07-27,18.386,10.6,0.614,6.5,24.4,32.2,0.0,78.1
2023-07-28,18.514,9.0,0.686,5.5,25.4,34.1,8.333,72.4
2023-07-29,18.643,7.4,0.757,4.5,26.1,33.3,16.667,72.1
2023-07-30,18.771,5.8,0.829,3.5,24.9,34.9,25.0,72.5
2023-07-31,18.9,4.2,0.9,2.5,25.6,33.4,0.3,76.3
2023-08-01,18.786,4.286,0.657,2.257,25.5,34.2,1.067,71.6
2023-08-02,18.671,4.371,0.414,2.014,26.8,33.7,1.833,67.8
2023-08-03,18.557,4.457,0.171,1.771,25.8,33.8,2.6,67.0
2023-08-04,18.443,4.543,-0.071,1.529,26.5,34.4,3.367,67.6
2023-08-05,18.329,4.629,-0.314,1.286,26.4,34.9,4.133,69.0
2023-08-06,18.214,4.714,-0.557,1.043,27.0,33.0,4.9,76.5
2023-08-07,18.1,4.8,-0.8,0.8,27.3,34.6,3.333,68.4
2023-08-08,17.171,4.114,-1.614,1.729,26.4,35.8,1.767,60.5
2023-08-09,16.243,3.429,-2.429,2.657,25.1,31.6,0.2,67.6
2023-08-10,15.314,2.743,-3.243,3.586,20.9,25.1,86.1,91.9
2023-08-11,14.386,2.057,-4.057,4.514,21.6,24.9,46.7,93.1
2023-08-12,13.457,1.371,-4.871,5.443,22.5,24.1,1.5,91.0
2023-08-13,12.529,0.686,-5.686,6.371,22.6,31.1,1.2,76.9
2023-08-14,11.6,0.0,-6.5,7.3,24.8,31.9,0.9,75.4
2023-08-15,11.6,0.0,-5.571,7.3,24.7,32.7,0.6,71.4
2023-08-16,11.6,0.0,-4.643,7.3,24.7,31.6,0.3,72.0
2023-08-17,11.6,0.0,-3.714,7.3,24.5,32.4,0.2,73.0
2023-08-18,11.6,0.0,-2.786,7.3,25.5,33.3,0.1,72.1
2023-08-19,11.6,0.0,-1.857,7.3,26.4,33.6,0.05,68.9
2023-08-20,11.6,0.0,-0.929,7.3,25.5,31.8,0.0,71.8
2023-08-21,11.6,0.0,0.0,7.3,26.0,33.6,0.0,69.8
2023-08-22,11.414,0.543,-0.186,7.486,25.8,32.2,42.6,80.3
2023-08-23,11.229,1.086,-0.371,7.671,23.2,27.2,41.8,91.3
2023-08-24,11.043,1.629,-0.557,7.857,22.3,27.8,5.2,84.8
2023-08-25,10.857,2.171,-0.743,8.043,24.0,30.0,0.0,77.9
2023-08-26,10.671,2.714,-0.929,8.229,23.3,30.3,0.0,72.3
2023-08-27,10.486,3.257,-1.114,8.414,22.7,29.6,0.0,75.0
2023-08-28,10.3,3.8,-1.3,8.6,20.8,25.6,10.4,87.5
2023-08-29,10.4,4.029,-1.014,8.5,22.5,25.5,54.8,89.6
2023-08-30,10.5,4.257,-0.729,8.4,21.5,24.5,3.5,88.0
2023-08-31,10.6,4.486,-0.443,8.3,21.0,28.9,2.65,76.9
2023-09-01,10.7,4.714,-0.157,8.2,19.7,29.6,1.8,70.6
2023-09-02,10.8,4.943,0.129,8.1,19.7,30.8,0.95,63.9
2023-09-03,10.9,5.171,0.414,8.0,23.1,28.8,0.1,77.8
2023-09-04,11.0,5.4,0.7,7.9,24.3,30.2,0.3,79.9
2023-09-05,11.1,5.429,0.7,7.8,25.0,32.8,0.0,69.5
2023-09-06,11.2,5.457,0.7,7.7,24.0,32.1,1.988,65.1
2023-09-07,11.3,5.486,0.7,7.6,20.9,31.6,3.975,54.8
2023-09-08,11.4,5.514,0.7,7.5,19.6,30.5,5.962,60.3
2023-09-09,11.5,5.543,0.7,7.4,20.8,31.2,7.95,66.3
2023-09-10,11.6,5.571,0.7,7.3,22.0,29.6,9.938,68.1
2023-09-11,11.7,5.6,0.7,7.2,23.1,29.8,11.925,67.3
2023-09-12,12.157,6.3,1.057,6.743,21.7,29.8,13.912,69.8
2023-09-13,12.614,7.0,1.414,6.286,19.6,24.6,15.9,84.5
2023-09-14,13.071,7.7,1.771,5.829,19.2,27.2,9.0,72.4
2023-09-15,13.529,8.4,2.129,5.371,20.3,24.3,2.1,82.3
2023-09-16,13.986,9.1,2.486,4.914,22.0,26.6,38.7,87.8
2023-09-17,14.443,9.8,2.843,4.457,22.0,28.0,3.0,84.8
2023-09-18,14.9,10.5,3.2,4.0,22.1,28.9,13.933,79.1
2023-09-19,15.071,11.686,2.914,3.829,21.6,27.2,24.867,81.1
2023-09-20,15.243,12.871,2.629,3.657,18.8,23.9,35.8,90.4
2023-09-21,15.414,14.057,2.343,3.486,17.5,23.6,0.0,70.9
2023-09-22,15.586,15.243,2.057,3.314,15.2,26.7,0.475,68.4
2023-09-23,15.757,16.429,1.771,3.143,16.3,27.6,0.95,63.9
2023-09-24,15.929,17.614,1.486,2.971,17.9,26.2,1.425,56.4
2023-09-25,16.1,18.8,1.2,2.8,17.9,26.0,1.9,66.4
2023-09-26,16.171,17.8,1.1,2.614,18.6,20.8,27.8,95.8
2023-09-27,16.243,16.8,1.0,2.429,20.0,23.7,4.4,90.1
2023-09-28,16.314,15.8,0.9,2.243,19.6,27.3,4.433,78.3
2023-09-29,16.386,14.8,0.8,2.057,17.4,26.9,4.467,61.5
2023-09-30,16.457,13.8,0.7,1.871,17.1,22.2,4.5,77.0
2023-10-01,16.529,12.8,0.6,1.686,14.4,23.7,7.05,59.5
2023-10-02,16.6,11.8,0.5,1.5,12.9,24.6,9.6,53.8
2023-10-03,16.957,14.114,0.786,0.929,14.4,22.5,12.15,66.3
2023-10-04,17.314,16.429,1.071,0.357,14.2,23.2,14.7,75.5
2023-10-05,17.671,18.743,1.357,-0.214,9.9,19.2,11.025,46.1
2023-10-06,18.029,21.057,1.643,-0.786,9.6,21.5,7.35,55.3
2023-10-07,18.386,23.371,1.929,-1.357,11.7,21.2,3.675,62.6
2023-10-08,18.743,25.686,2.214,-1.929,15.2,19.5,0.0,67.1
2023-10-09,19.1,28.0,2.5,-2.5,14.1,22.4,1.2,68.1
2023-10-10,19.014,25.271,2.057,-2.057,11.9,23.5,2.12,67.1
2023-10-11,18.929,22.543,1.614,-1.614,12.9,24.0,3.04,57.5
2023-10-12,18.843,19.814,1.171,-1.171,12.0,24.1,3.96,62.4
2023-10-13,18.757,17.086,0.729,-0.729,14.3,21.5,4.88,69.6
2023-10-14,18.671,14.357,0.286,-0.286,12.9,18.2,5.8,84.9
2023-10-15,18.586,11.629,-0.157,0.157,10.9,21.2,6.28,80.0
2023-10-16,18.5,8.9,-0.6,0.6,10.7,19.6,6.76,57.0
2023-10-17,20.186,10.771,1.171,-1.086,7.5,20.9,7.24,55.6
2023-10-18,21.871,12.643,2.943,-2.771,9.2,21.6,7.72,67.0
2023-10-19,23.557,14.514,4.714,-4.457,14.9,18.9,8.2,82.5
2023-10-20,25.243,16.386,6.486,-6.143,7.2,15.1,4.65,46.9
2023-10-21,26.929,18.257,8.257,-7.829,5.9,16.6,1.1,54.8
2023-10-22,28.614,20.129,10.029,-9.514,5.4,18.7,0.88,67.3
2023-10-23,30.3,22.0,11.8,-11.2,11.1,21.4,0.66,73.8
2023-10-24,31.443,21.9,11.257,-10.743,11.2,19.3,0.44,78.5
2023-10-25,32.586,21.8,10.714,-10.286,12.7,21.9,0.22,78.6
2023-10-26,33.729,21.7,10.171,-9.829,14.6,21.1,0.0,79.4
2023-10-27,34.871,21.6,9.629,-9.371,12.6,20.2,0.0,71.1
2023-10-28,36.014,21.5,9.086,-8.914,9.4,20.7,0.0,62.9
2023-10-29,37.157,21.4,8.543,-8.457,9.8,21.8,0.0,61.6
2023-10-30,38.3,21.3,8.0,-8.0,9.7,21.9,0.0,72.0
2023-10-31,37.814,21.643,6.371,-6.371,12.7,20.8,0.0,76.0
2023-11-01,37.329,21.986,4.743,-4.743,17.2,20.6,0.0,81.8
2023-11-02,36.843,22.329,3.114,-3.114,18.7,25.9,4.25,70.9
2023-11-03,36.357,22.671,1.486,-1.486,17.7,22.4,8.5,83.3
2023-11-04,35.871,23.014,-0.143,0.143,14.1,20.9,9.45,75.5
2023-11-05,35.386,23.357,-1.771,1.771,15.1,20.4,10.4,87.0
2023-11-06,34.9,23.7,-3.4,3.4,6.6,19.3,45.8,84.9
2023-11-07,35.5,23.886,-2.314,2.8,3.6,9.9,0.0,62.5
2023-11-08,36.1,24.071,-1.229,2.2,1.8,16.1,2.55,55.1
2023-11-09,36.7,24.257,-0.143,1.6,5.9,18.4,5.1,73.1
2023-11-10,37.3,24.443,0.943,1.0,0.5,9.1,5.571,53.1
2023-11-11,37.9,24.629,2.029,0.4,-1.9,6.7,6.043,47.9
2023-11-12,38.5,24.814,3.114,-0.2,-2.0,5.7,6.514,53.8
2023-11-13,39.1,25.0,4.2,-0.8,-2.2,6.7,6.986,54.0
2023-11-14,41.114,25.086,5.614,-2.7,-0.8,10.8,7.457,66.1
2023-11-15,43.129,25.171,7.029,-4.6,2.0,12.5,7.929,71.4
2023-11-16,45.143,25.257,8.443,-6.5,5.7,7.4,8.4,85.0
2023-11-17,47.157,25.343,9.857,-8.4,-1.9,5.9,0.0,59.3
2023-11-18,49.171,25.429,11.271,-10.3,-3.8,5.7,0.017,58.9
2023-11-19,51.186,25.514,12.686,-12.2,-0.3,13.4,0.033,68.3
2023-11-20,53.2,25.6,14.1,-14.1,1.8,12.8,0.05,58.4
2023-11-21,54.4,28.629,13.286,-13.286,1.4,14.8,0.067,59.6
2023-11-22,55.6,31.657,12.471,-12.471,2.9,15.1,0.083,68.1
2023-11-23,56.8,34.686,11.657,-11.657,1.9,14.6,0.1,71.1
2023-11-24,58.0,37.714,10.843,-10.843,-4.4,2.2,0.067,51.8
2023-11-25,59.2,40.743,10.029,-10.029,-5.9,4.0,0.033,42.8
2023-11-26,60.4,43.771,9.214,-9.214,-0.1,7.2,0.0,43.6
2023-11-27,61.6,46.8,8.4,-8.4,4.4,9.3,3.6,82.9
2023-11-28,64.071,47.871,9.671,-9.671,-1.2,5.2,2.88,58.0
2023-11-29,66.543,48.943,10.943,-10.943,-4.0,3.0,2.16,59.0
2023-11-30,69.014,50.014,12.214,-12.214,-7.3,-0.5,1.44,48.5
2023-12-01,71.486,51.086,13.486,-13.486,-6.8,0.7,0.72,55.3
2023-12-02,73.957,52.157,14.757,-14.757,-4.4,8.0,0.0,60.8
2023-12-03,76.429,53.229,16.029,-16.029,-2.8,6.0,0.95,56.3
2023-12-04,78.9,54.3,17.3,-17.3,-3.0,9.4,1.9,59.5
2023-12-05,77.586,55.0,13.514,-13.514,3.8,12.6,2.85,55.4
2023-12-06,76.271,55.7,9.729,-9.729,3.9,8.7,3.8,76.1
2023-12-07,74.957,56.4,5.943,-5.943,0.8,11.4,2.85,64.0
2023-12-08,73.643,57.1,2.157,-2.157,5.1,16.8,1.9,73.4
2023-12-09,72.329,57.8,-1.629,1.629,11.7,16.2,0.95,82.9
2023-12-10,71.014,58.5,-5.414,5.414,6.7,15.5,0.0,67.9
2023-12-11,69.7,59.2,-9.2,9.2,5.0,12.3,11.4,82.9
2023-12-12,67.729,56.829,-9.857,11.171,3.5,9.3,0.4,75.6
2023-12-13,65.757,54.457,-10.514,13.143,2.6,10.3,8.7,74.1
2023-12-14,63.786,52.086,-11.171,15.114,6.2,9.1,17.0,85.8
2023-12-15,61.814,49.714,-11.829,17.086,3.7,6.2,31.1,95.4
2023-12-16,59.843,47.343,-12.486,19.057,-9.9,3.8,1.5,68.9
2023-12-17,57.871,44.971,-13.143,21.029,-12.4,-6.4,1.1,48.9
2023-12-18,55.9,42.6,-13.8,23.0,-12.2,-3.6,0.7,45.1
2023-12-19,57.086,43.443,-11.236,21.814,-8.2,0.2,0.3,63.1
2023-12-20,58.271,44.286,-8.671,20.629,-11.9,-2.1,0.8,64.1
2023-12-21,59.457,45.129,-6.107,19.443,-14.4,-8.0,0.875,57.4
2023-12-22,60.643,45.971,-3.543,18.257,-14.7,-8.0,0.95,51.8
2023-12-23,61.829,46.814,-0.979,17.071,-12.7,-0.9,1.025,53.4
2023-12-24,63.014,47.657,1.586,15.886,-5.6,3.0,1.1,73.4
2023-12-25,64.2,48.5,4.15,14.7,-2.7,2.1,0.7,80.8
2023-12-26,65.014,47.264,4.371,13.886,-2.6,7.2,3.18,72.9
2023-12-27,65.829,46.029,4.593,13.071,-2.8,6.8,5.66,76.6
2023-12-28,66.643,44.793,4.814,12.257,-1.7,4.4,8.14,69.5
2023-12-29,67.457,43.557,5.036,11.443,-1.5,4.6,10.62,71.0
2023-12-30,68.271,42.321,5.257,10.629,-0.9,2.1,13.1,92.0
2023-12-31,69.086,41.086,5.479,9.814,0.6,4.3,4.7,95.5
2024-01-01,69.9,39.85,5.7,9.0,-0.3,7.3,0.0,83.4
2024-01-02,69.543,39.614,4.529,9.357,2.2,4.3,0.0,72.6
2024-01-03,69.186,39.379,3.357,9.714,-1.1,4.0,0.6,80.4
2024-01-04,68.829,39.143,2.186,10.071,-3.3,4.7,0.3,74.3
2024-01-05,68.471,38.907,1.014,10.429,1.4,9.1,0.0,77.1
2024-01-06,68.114,38.671,-0.157,10.786,-2.7,5.2,2.4,63.9
2024-01-07,67.757,38.436,-1.329,11.143,-8.3,-0.9,2.133,57.4
2024-01-08,67.4,38.2,-2.5,11.5,-10.3,0.0,1.867,57.8
2024-01-09,65.629,37.279,-3.914,13.271,-1.9,0.4,1.6,84.0
2024-01-10,63.857,36.357,-5.329,15.043,-4.1,3.3,1.9,85.9
2024-01-11,62.086,35.436,-6.743,16.814,-2.4,4.5,2.2,80.6
2024-01-12,60.314,34.514,-8.157,18.586,-1.4,4.2,2.5,61.6
2024-01-13,58.543,33.593,-9.571,20.357,-3.8,6.4,2.8,44.3
2024-01-14,56.771,32.671,-10.986,22.129,-3.3,2.4,3.1,74.5
2024-01-15,55.0,31.75,-12.4,23.9,-6.9,0.9,5.3,51.3
2024-01-16,53.671,31.271,-11.957,25.229,-7.2,4.3,7.5,49.8
2024-01-17,52.343,30.793,-11.514,26.557,-2.3,1.9,9.7,78.5
2024-01-18,51.014,30.314,-11.071,27.886,1.4,9.4,0.5,81.5
2024-01-19,49.686,29.836,-10.629,29.214,4.0,9.0,0.45,65.4
2024-01-20,48.357,29.357,-10.186,30.543,1.9,4.9,0.4,69.5
2024-01-21,47.029,28.879,-9.743,31.871,-2.4,4.3,0.4,75.8
2024-01-22,45.7,28.4,-9.3,33.2,-11.9,-2.4,0.2,65.6
2024-01-23,45.157,28.093,-8.514,32.457,-14.0,-8.2,0.183,53.6
2024-01-24,44.614,27.786,-7.729,31.714,-11.2,-3.7,0.167,52.0
2024-01-25,44.071,27.479,-6.943,30.971,-9.7,-0.5,0.15,47.8
2024-01-26,43.529,27.171,-6.157,30.229,-6.9,4.0,0.133,62.5
2024-01-27,42.986,26.864,-5.371,29.486,-4.6,4.6,0.117,70.0
