year,week,ili,detection_rate,delta_ili,week_sin,week_cos,peak_gap
2022,53,63.1,44.3,6.700000000000003,0.12053668025532314,0.992708874098054,-6.700000000000003
2023,1,59.7,37.8,-3.3999999999999986,0.12053668025532305,0.992708874098054,3.3999999999999986
2023,2,50.3,29.2,-9.400000000000006,0.23931566428755774,0.970941817426052,12.800000000000004
2023,3,37.6,9.4,-12.699999999999996,0.3546048870425356,0.9350162426854148,25.5
2023,4,36.7,15.4,-0.8999999999999986,0.4647231720437685,0.8854560256532099,26.4
2023,5,22.6,2.1,-14.100000000000001,0.5680647467311558,0.8229838658936564,40.5
2023,6,19.2,11.8,-3.400000000000002,0.6631226582407952,0.7485107481711011,43.900000000000006
2023,7,21.2,2.3,2.0,0.7485107481711011,0.6631226582407953,41.900000000000006
2023,8,15.8,6.3,-5.399999999999999,0.8229838658936564,0.5680647467311558,47.3
2023,9,21.1,11.9,5.300000000000001,0.8854560256532098,0.4647231720437686,38.6
2023,10,15.6,10.0,-5.500000000000002,0.9350162426854148,0.35460488704253557,34.699999999999996
2023,11,11.7,2.3,-3.9000000000000004,0.970941817426052,0.23931566428755804,25.900000000000002
2023,12,20.4,6.1,8.7,0.992708874098054,0.120536680255323,16.300000000000004
2023,13,17.2,14.3,-3.1999999999999993,1.0,-1.6081226496766366e-16,5.400000000000002
2023,14,16.4,2.2,-0.8000000000000007,0.992708874098054,-0.12053668025532288,4.800000000000001
2023,15,20.0,5.9,3.6000000000000014,0.9709418174260521,-0.2393156642875575,1.1999999999999993
2023,16,20.6,11.9,0.6000000000000014,0.9350162426854148,-0.35460488704253545,0.5
2023,17,24.7,9.6,4.099999999999998,0.8854560256532099,-0.4647231720437685,-3.599999999999998
2023,18,26.0,19.0,1.3000000000000007,0.8229838658936565,-0.5680647467311557,-1.3000000000000007
2023,19,24.2,7.1,-1.8000000000000007,0.7485107481711013,-0.6631226582407951,1.8000000000000007
2023,20,28.1,24.4,3.900000000000002,0.6631226582407952,-0.7485107481711012,-2.1000000000000014
2023,21,27.8,26.1,-0.3000000000000007,0.5680647467311558,-0.8229838658936564,0.3000000000000007
2023,22,27.5,30.0,-0.3000000000000007,0.46472317204376906,-0.8854560256532096,0.6000000000000014
2023,23,21.4,14.3,-6.100000000000001,0.35460488704253584,-0.9350162426854147,6.700000000000003
2023,24,18.3,11.1,-3.099999999999998,0.23931566428755768,-0.970941817426052,9.8
2023,25,13.4,0.0,-4.9,0.12053668025532308,-0.992708874098054,14.700000000000001
2023,26,17.0,2.8,3.5999999999999996,-3.216245299353273e-16,-1.0,11.100000000000001
2023,27,15.5,8.3,-1.5,-0.12053668025532283,-0.992708874098054,12.600000000000001
2023,28,14.8,2.0,-0.6999999999999993,-0.23931566428755743,-0.9709418174260521,13.3
2023,29,17.6,5.9,2.8000000000000007,-0.3546048870425356,-0.9350162426854148,10.2
2023,30,18.0,15.4,0.3999999999999986,-0.46472317204376806,-0.8854560256532101,9.5
2023,31,18.9,4.2,0.8999999999999986,-0.5680647467311556,-0.8229838658936565,2.5
2023,32,18.1,4.8,-0.7999999999999972,-0.663122658240795,-0.7485107481711013,0.7999999999999972
2023,33,11.6,0.0,-6.500000000000002,-0.7485107481711011,-0.6631226582407952,7.299999999999999
2023,34,11.6,0.0,0.0,-0.8229838658936564,-0.5680647467311559,7.299999999999999
2023,35,10.3,3.8,-1.299999999999999,-0.8854560256532096,-0.4647231720437691,8.599999999999998
2023,36,11.0,5.4,0.6999999999999993,-0.9350162426854147,-0.3546048870425359,7.899999999999999
2023,37,11.7,5.6,0.6999999999999993,-0.970941817426052,-0.23931566428755774,7.199999999999999
2023,38,14.9,10.5,3.200000000000001,-0.992708874098054,-0.12053668025532357,3.9999999999999982
2023,39,16.1,18.8,1.200000000000001,-1.0,-1.8369701987210297e-16,2.799999999999997
2023,40,16.6,11.8,0.5,-0.992708874098054,0.1205366802553232,1.5
2023,41,19.1,28.0,2.5,-0.9709418174260521,0.23931566428755738,-2.5
2023,42,18.5,8.9,-0.6000000000000014,-0.9350162426854148,0.35460488704253557,0.6000000000000014
2023,43,30.3,22.0,11.8,-0.8854560256532101,0.464723172043768,-11.2
2023,44,38.3,21.3,7.9999999999999964,-0.822983865893657,0.5680647467311548,-7.9999999999999964
2023,45,34.9,23.7,-3.3999999999999986,-0.7485107481711011,0.6631226582407953,3.3999999999999986
2023,46,39.1,25.0,4.200000000000003,-0.6631226582407956,0.7485107481711007,-0.8000000000000043
2023,47,53.2,25.6,14.100000000000001,-0.5680647467311559,0.8229838658936564,-14.100000000000001
2023,48,61.6,46.8,8.399999999999999,-0.4647231720437684,0.88545602565321,-8.399999999999999
2023,49,78.9,54.3,17.300000000000004,-0.35460488704253595,0.9350162426854147,-17.300000000000004
2023,50,69.7,59.2,-9.200000000000003,-0.2393156642875578,0.970941817426052,9.200000000000003
2023,51,55.9,42.6,-13.800000000000004,-0.12053668025532363,0.992708874098054,23.000000000000007
2023,52,64.2,48.5,8.300000000000004,6.432490598706546e-16,1.0,14.700000000000003
2023,53,64.2,48.5,0.0,0.12053668025532314,0.992708874098054,14.700000000000003
2024,1,69.9,39.849999999999994,5.700000000000003,0.12053668025532305,0.992708874098054,9.0
2024,2,67.4,38.2,-2.5,0.23931566428755774,0.970941817426052,11.5
2024,3,55.0,31.75,-12.400000000000006,0.3546048870425356,0.9350162426854148,23.900000000000006
2024,4,45.7,28.4,-9.299999999999997,0.4647231720437685,0.8854560256532099,33.2
2024,5,41.9,26.25,-3.8000000000000043,0.5680647467311558,0.8229838658936564,28.000000000000007
2024,6,40.4,17.95,-1.5,0.6631226582407952,0.7485107481711011,29.500000000000007
2024,7,35.6,21.450000000000003,-4.799999999999997,0.7485107481711011,0.6631226582407953,34.300000000000004
2024,8,25.7,10.75,-9.900000000000002,0.8229838658936564,0.5680647467311558,44.2
2024,9,21.4,9.0,-4.300000000000001,0.8854560256532098,0.4647231720437686,48.50000000000001
2024,10,16.9,7.1499999999999995,-4.5,0.9350162426854148,0.35460488704253557,50.50000000000001
2024,11,18.4,4.1000000000000005,1.5,0.970941817426052,0.23931566428755804,36.6
2024,12,15.7,5.95,-2.6999999999999993,0.992708874098054,0.120536680255323,30.000000000000004
2024,13,16.4,4.300000000000001,0.6999999999999993,1.0,-1.6081226496766366e-16,25.5
2024,14,17.1,4.25,0.7000000000000028,0.992708874098054,-0.12053668025532288,23.299999999999997
2024,15,14.5,5.3,-2.6000000000000014,0.9709418174260521,-0.2393156642875575,21.1
2024,16,13.5,5.65,-1.0,0.9350162426854148,-0.35460488704253545,12.2
2024,17,11.8,1.2,-1.6999999999999993,0.8854560256532099,-0.4647231720437685,9.599999999999998
2024,18,9.3,1.15,-2.5,0.8229838658936565,-0.5680647467311557,9.099999999999998
2024,19,8.6,2.55,-0.7000000000000011,0.7485107481711013,-0.6631226582407951,9.799999999999999
2024,20,9.6,3.0,1.0,0.6631226582407952,-0.7485107481711012,7.500000000000002
2024,21,8.6,0.0,-1.0,0.5680647467311558,-0.8229838658936564,8.500000000000002
2024,22,8.1,0.2,-0.5,0.46472317204376906,-0.8854560256532096,9.000000000000002
2024,23,6.5,0.25,-1.5999999999999996,0.35460488704253584,-0.9350162426854147,8.0
2024,24,6.5,0.0,0.0,0.23931566428755768,-0.970941817426052,7.0
2024,25,7.3,0.0,0.7999999999999998,0.12053668025532308,-0.992708874098054,4.500000000000001
2024,26,7.9,0.45,0.6000000000000005,-3.216245299353273e-16,-1.0,1.6999999999999993
2024,27,7.3,1.1,-0.6000000000000005,-0.12053668025532283,-0.992708874098054,2.3
2024,28,7.7,0.3,0.40000000000000036,-0.23931566428755743,-0.9709418174260521,1.8999999999999995
2024,29,9.4,0.55,1.7000000000000002,-0.3546048870425356,-0.9350162426854148,-0.8000000000000007
2024,30,11.1,1.05,1.6999999999999993,-0.46472317204376806,-0.8854560256532101,-1.6999999999999993
2024,31,13.3,1.2,2.200000000000001,-0.5680647467311556,-0.8229838658936565,-2.200000000000001
2024,32,14.7,1.05,1.3999999999999986,-0.663122658240795,-0.7485107481711013,-1.3999999999999986
2024,33,16.1,0.65,1.4000000000000021,-0.7485107481711011,-0.6631226582407952,-1.4000000000000021
2024,34,13.1,0.45,-3.0000000000000018,-0.8229838658936564,-0.5680647467311559,3.0000000000000018
2024,35,10.0,1.45,-3.0999999999999996,-0.8854560256532096,-0.4647231720437691,6.100000000000001
2024,36,7.5,1.2000000000000002,-2.5,-0.9350162426854147,-0.3546048870425359,8.600000000000001
2024,37,6.1,0.15,-1.4000000000000004,-0.970941817426052,-0.23931566428755774,10.000000000000002
2024,38,7.3,4.1,1.2000000000000002,-0.992708874098054,-0.12053668025532357,8.8
2024,39,6.3,0.8,-1.0,-1.0,-1.8369701987210297e-16,9.8
2024,40,5.0,0.15,-1.2999999999999998,-0.992708874098054,0.1205366802553232,11.100000000000001
2024,41,5.6,2.25,0.5999999999999996,-0.9709418174260521,0.23931566428755738,10.500000000000002
2024,42,5.0,0.7,-0.5999999999999996,-0.9350162426854148,0.35460488704253557,8.1
2024,43,5.1,2.25,0.09999999999999964,-0.8854560256532101,0.464723172043768,4.9
2024,44,4.6,0.4,-0.5,-0.822983865893657,0.5680647467311548,2.9000000000000004
2024,45,4.7,1.25,0.10000000000000053,-0.7485107481711011,0.6631226582407953,2.5999999999999996
2024,46,5.8,2.5999999999999996,1.0999999999999996,-0.6631226582407956,0.7485107481711007,1.5
2024,47,6.2,1.7999999999999998,0.40000000000000036,-0.5680647467311559,0.8229838658936564,0.09999999999999964
2024,48,7.1,3.7,0.8999999999999995,-0.4647231720437684,0.88545602565321,-0.8999999999999995
2024,49,9.7,8.6,2.5999999999999996,-0.35460488704253595,0.9350162426854147,-2.5999999999999996
2024,50,18.2,15.4,8.5,-0.2393156642875578,0.970941817426052,-8.5
2024,51,37.6,32.5,19.400000000000002,-0.12053668025532363,0.992708874098054,-19.400000000000002
2024,52,93.6,54.5,55.99999999999999,6.432490598706546e-16,1.0,-55.99999999999999
2024,53,93.6,54.35,0.0,0.12053668025532314,0.992708874098054,0.0
2025,1,129.1,53.05,35.5,0.12053668025532305,0.992708874098054,-35.5
2025,2,110.0,43.0,-19.099999999999994,0.23931566428755774,0.970941817426052,19.099999999999994
2025,3,71.0,34.6,-39.0,0.3546048870425356,0.9350162426854148,58.099999999999994
2025,4,46.4,27.75,-24.6,0.4647231720437685,0.8854560256532099,82.69999999999999
2025,5,36.5,22.700000000000003,-9.899999999999999,0.5680647467311558,0.8229838658936564,92.6
2025,6,18.0,15.5,-18.5,0.6631226582407952,0.7485107481711011,111.1
2025,7,14.0,12.7,-4.0,0.7485107481711011,0.6631226582407953,115.1
2025,8,12.8,11.55,-1.1999999999999993,0.8229838658936564,0.5680647467311558,116.3
2025,9,12.7,12.55,-0.10000000000000142,0.8854560256532098,0.4647231720437686,116.39999999999999
2025,10,10.9,8.55,-1.799999999999999,0.9350162426854148,0.35460488704253557,99.1
2025,11,12.3,17.95,1.4000000000000004,0.970941817426052,0.23931566428755804,58.7
2025,12,12.5,9.9,0.1999999999999993,0.992708874098054,0.120536680255323,33.9
2025,13,15.3,14.1,2.8000000000000007,1.0,-1.6081226496766366e-16,21.2
2025,14,14.3,19.6,-1.0,0.992708874098054,-0.12053668025532288,3.6999999999999993
2025,15,17.9,14.7,3.599999999999998,0.9709418174260521,-0.2393156642875575,-2.599999999999998
2025,16,18.9,15.05,1.0,0.9350162426854148,-0.35460488704253545,-1.0
2025,17,15.3,11.4,-3.599999999999998,0.8854560256532099,-0.4647231720437685,3.599999999999998
2025,18,11.9,10.55,-3.4000000000000004,0.8229838658936565,-0.5680647467311557,6.999999999999998
2025,19,12.4,8.75,0.5,0.7485107481711013,-0.6631226582407951,6.499999999999998
2025,20,13.9,9.850000000000001,1.5,0.6631226582407952,-0.7485107481711012,4.999999999999998
2025,21,8.7,3.1,-5.200000000000001,0.5680647467311558,-0.8229838658936564,10.2
2025,22,8.5,2.8499999999999996,-0.1999999999999993,0.46472317204376906,-0.8854560256532096,10.399999999999999
2025,23,8.2,3.2,-0.3000000000000007,0.35460488704253584,-0.9350162426854147,10.7
2025,24,6.8,2.1,-1.3999999999999995,0.23931566428755768,-0.970941817426052,12.099999999999998
2025,25,6.2,1.3,-0.5999999999999996,0.12053668025532308,-0.992708874098054,9.100000000000001
2025,26,4.7,0.0,-1.5,-3.216245299353273e-16,-1.0,9.2
2025,27,6.0,2.1,1.2999999999999998,-0.12053668025532283,-0.992708874098054,7.9
2025,28,6.1,0.35,0.09999999999999964,-0.23931566428755743,-0.9709418174260521,7.800000000000001
2025,29,6.0,0.35,-0.09999999999999964,-0.3546048870425356,-0.9350162426854148,2.6999999999999993
2025,30,5.6,0.95,-0.40000000000000036,-0.46472317204376806,-0.8854560256532101,2.9000000000000004
2025,31,7.6,1.2,2.0,-0.5680647467311556,-0.8229838658936565,0.5999999999999996
2025,32,7.3,1.45,-0.2999999999999998,-0.663122658240795,-0.7485107481711013,0.2999999999999998
2025,33,7.1,0.3,-0.20000000000000018,-0.7485107481711011,-0.6631226582407952,0.5
2025,34,6.9,1.9500000000000002,-0.1999999999999993,-0.8229838658936564,-0.5680647467311559,0.6999999999999993
2025,35,8.3,0.9,1.4000000000000004,-0.8854560256532096,-0.4647231720437691,-0.7000000000000011
2025,36,8.533333333333333,1.45,0.2333333333333325,-0.9350162426854147,-0.3546048870425359,-0.2333333333333325
2025,37,8.766666666666667,1.4,0.23333333333333428,-0.970941817426052,-0.23931566428755774,-0.23333333333333428
2025,38,9.0,3.45,0.2333333333333325,-0.992708874098054,-0.12053668025532357,-0.2333333333333325
2025,39,9.233333333333334,2.5,0.23333333333333428,-1.0,-1.8369701987210297e-16,-0.23333333333333428
2025,40,9.466666666666667,3.4,0.2333333333333325,-0.992708874098054,0.1205366802553232,-0.2333333333333325
2025,41,9.700000000000001,4.65,0.23333333333333428,-0.9709418174260521,0.23931566428755738,-0.23333333333333428
2025,42,9.933333333333334,6.7,0.2333333333333325,-0.9350162426854148,0.35460488704253557,-0.2333333333333325
2025,43,10.166666666666668,9.35,0.23333333333333428,-0.8854560256532101,0.464723172043768,-0.23333333333333428
2025,44,10.4,11.5,0.2333333333333325,-0.822983865893657,0.5680647467311548,-0.2333333333333325
2025,45,10.633333333333335,28.4,0.23333333333333428,-0.7485107481711011,0.6631226582407953,-0.23333333333333428
2025,46,10.866666666666667,26.549999999999997,0.2333333333333325,-0.6631226582407956,0.7485107481711007,-0.2333333333333325
2025,47,11.100000000000001,38.55,0.23333333333333428,-0.5680647467311559,0.8229838658936564,-0.23333333333333428
2025,37,11.333333333333334,1.4,0.2333333333333325,-0.970941817426052,-0.23931566428755774,-0.2333333333333325
2025,38,11.566666666666666,3.4666666666666672,0.2333333333333325,-0.992708874098054,-0.12053668025532357,-0.2333333333333325
2025,43,11.8,9.35,0.23333333333333428,-0.8854560256532101,0.464723172043768,-0.23333333333333428
2025,44,23.25,11.5,11.45,-0.822983865893657,0.5680647467311548,-11.45
2025,45,34.7,28.4,11.450000000000003,-0.7485107481711011,0.6631226582407953,-11.450000000000003
2025,46,50.70000000000001,26.549999999999997,16.000000000000007,-0.6631226582407956,0.7485107481711007,-16.000000000000007
2025,47,60.0,38.55,9.29999999999999,-0.5680647467311559,0.8229838658936564,-9.29999999999999
2025,48,63.0,41.099999999999994,3.0,-0.4647231720437684,0.88545602565321,-3.0
2025,49,59.3,32.400000000000006,-3.700000000000003,-0.35460488704253595,0.9350162426854147,3.700000000000003
2025,50,50.5,33.15,-8.799999999999997,-0.2393156642875578,0.970941817426052,12.5
2025,51,39.0,44.9,-11.5,-0.12053668025532363,0.992708874098054,24.0
2026,1,37.8,31.55,-1.2000000000000028,0.12053668025532305,0.992708874098054,25.200000000000003
2026,2,44.2,32.45,6.400000000000006,0.23931566428755774,0.970941817426052,18.799999999999997
2026,3,44.1,38.0,-0.10000000000000142,0.3546048870425356,0.9350162426854148,18.9
